title_original,title_clean,active_since_days,duration_seconds,total_views,views_by_day,view_category_quantile,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,title_tokens,title_lemmas,has_question,has_exclamation,uppercase_ratio,capital_count,swear_word_count
25 AMAZING TRICKS WITH ORDINARY THINGS,25 amazing tricks with ordinary things,730,551,4429926,6068,3,38,6,0,5,0,1,6.333333333333333,1,1,0.175,"['25', 'amazing', 'tricks', 'with', 'ordinary', 'things']","['25', 'amazing', 'trick', 'with', 'ordinary', 'thing']",0,0,0.8333333333333334,31,0
21 EASY LIFE HACKS FOR PERFECT MAKEUP,21 easy life hacks for perfect makeup,730,565,6051969,8290,4,37,7,0,6,0,1,5.285714285714286,1,1,0.7166666666666667,"['21', 'easy', 'life', 'hacks', 'for', 'perfect', 'makeup']","['21', 'easy', 'life', 'hack', 'for', 'perfect', 'makeup']",0,0,0.8571428571428571,29,0
18 UNBELIEVABLE PHONE HACKS,18 unbelievable phone hacks,730,506,475831,651,1,27,4,0,3,0,0,6.75,1,1,-0.25,"['18', 'unbelievable', 'phone', 'hacks']","['18', 'unbelievable', 'phone', 'hack']",0,0,0.75,22,0
33 CRAZY RECYCLING HACKS,33 crazy recycling hacks,730,594,2106059,2885,2,24,4,0,3,0,0,6.0,1,1,-0.6,"['33', 'crazy', 'recycling', 'hacks']","['33', 'crazy', 'recycling', 'hack']",0,0,0.75,19,0
16 GENIUS KITCHEN HACKS,16 genius kitchen hacks,730,437,1064799,1458,2,23,4,0,3,0,0,5.75,1,1,0.0,"['16', 'genius', 'kitchen', 'hacks']","['16', 'genius', 'kitchen', 'hack']",0,0,0.75,18,0
24 ULTIMATE MAKEUP TIPS ARE TRENDING RIGHT NOW,24 ultimate makeup tips are trending right now,730,900,651179,892,1,46,8,0,7,0,2,5.75,1,1,0.1428571428571428,"['24', 'ultimate', 'makeup', 'tips', 'are', 'trending', 'right', 'now']","['24', 'ultimate', 'makeup', 'tip', 'are', 'trending', 'right', 'now']",0,0,0.875,37,0
22 AMAZING CLOTHING HACKS,22 amazing clothing hacks,730,715,792073,1085,1,25,4,0,3,0,0,6.25,1,1,0.6000000000000001,"['22', 'amazing', 'clothing', 'hacks']","['22', 'amazing', 'clothing', 'hack']",0,0,0.75,20,0
35 HANDY TRICKS TO OPEN ANYTHING AROUND YOU,35 handy tricks to open anything around you,730,430,434687,595,0,43,8,0,7,0,2,5.375,1,1,0.3,"['35', 'handy', 'tricks', 'to', 'open', 'anything', 'around', 'you']","['35', 'handy', 'trick', 'to', 'open', 'anything', 'around', 'you']",0,0,0.875,34,0
11 CRAFTING LIFE HACKS,11 crafting life hacks,730,479,302780,414,0,22,4,0,3,0,0,5.5,1,1,0.0,"['11', 'crafting', 'life', 'hacks']","['11', 'crafting', 'life', 'hack']",0,0,0.75,17,0
22 BRILLIANT GADGET HACKS YOUR NEEDED TO KNOW EARLIER,22 brilliant gadget hacks your needed to know earlier,730,960,1234178,1690,2,53,9,0,8,0,2,5.888888888888889,1,1,0.45,"['22', 'brilliant', 'gadget', 'hacks', 'your', 'needed', 'to', 'know', 'earlier']","['22', 'brilliant', 'gadget', 'hack', 'your', 'needed', 'to', 'know', 'earlier']",0,0,0.8888888888888888,43,0
23 EASY MAKEUP HACKS YOU HAVE TO TRY,23 easy makeup hacks you have to try,730,886,9301094,12741,4,36,8,0,7,0,3,4.5,1,1,0.4333333333333333,"['23', 'easy', 'makeup', 'hacks', 'you', 'have', 'to', 'try']","['23', 'easy', 'makeup', 'hack', 'you', 'have', 'to', 'try']",0,0,0.875,27,0
17 CRAZY GENIUS CLOTHING HACKS,17 crazy genius clothing hacks,730,473,571663,783,1,30,5,0,4,0,0,6.0,1,1,-0.6,"['17', 'crazy', 'genius', 'clothing', 'hacks']","['17', 'crazy', 'genius', 'clothing', 'hack']",0,0,0.8,24,0
16 COLORFUL DIY CRAFTS THAT WILL BRIGHTEN YOUR ROUTINE,16 colorful diy crafts that will brighten your routine,730,897,2962413,4058,3,54,9,0,8,0,3,6.0,1,1,0.3,"['16', 'colorful', 'diy', 'crafts', 'that', 'will', 'brighten', 'your', 'routine']","['16', 'colorful', 'diy', 'craft', 'that', 'will', 'brighten', 'your', 'routine']",0,0,0.8888888888888888,44,0
27 AWESOME HACKS YOU WISHED YOU'D KNOWN SOONER,27 awesome hacks you wished youd known sooner,730,764,6596900,9036,4,46,8,1,7,0,2,5.75,1,1,1.0,"['27', 'awesome', 'hacks', 'you', 'wished', 'youd', 'known', 'sooner']","['27', 'awesome', 'hack', 'you', 'wished', 'youd', 'known', 'sooner']",0,0,0.875,36,0
22 CRAZY HACKS FOR YOUR HOME,22 crazy hacks for your home,730,870,2899945,3972,3,28,6,0,5,0,2,4.666666666666667,1,1,-0.6,"['22', 'crazy', 'hacks', 'for', 'your', 'home']","['22', 'crazy', 'hack', 'for', 'your', 'home']",0,0,0.8333333333333334,21,0
31 SMARTPHONE HACKS YOU WILL LOVE,31 smartphone hacks you will love,730,599,891778,1221,1,33,6,0,5,0,2,5.5,1,1,0.5,"['31', 'smartphone', 'hacks', 'you', 'will', 'love']","['31', 'smartphone', 'hack', 'you', 'will', 'love']",0,0,0.8333333333333334,26,0
28 FANTASTIC FOOD HACKS,28 fantastic food hacks,730,960,9561593,13098,4,23,4,0,3,0,0,5.75,1,1,0.4,"['28', 'fantastic', 'food', 'hacks']","['28', 'fantastic', 'food', 'hack']",0,0,0.75,18,0
18 QUICK AND USEFUL MAKEUP TIPS,18 quick and useful makeup tips,730,379,550477,754,1,31,6,0,5,0,1,5.166666666666667,1,1,0.3166666666666666,"['18', 'quick', 'and', 'useful', 'makeup', 'tips']","['18', 'quick', 'and', 'useful', 'makeup', 'tip']",0,0,0.8333333333333334,24,0
22 LAST-MINUTE NEW YEAR IDEAS,22 lastminute new year ideas,730,1080,492424,674,1,29,5,1,4,0,0,5.8,1,1,0.1363636363636363,"['22', 'lastminute', 'new', 'year', 'ideas']","['22', 'lastminute', 'new', 'year', 'idea']",0,0,0.8,22,0
21 TIME-SAVING COMPUTER LIFE HACKS WE WISH WE LEARNED SOONER,21 timesaving computer life hacks we wish we learned sooner,730,764,2057966,2819,2,60,10,1,9,0,2,6.0,1,1,0.0,"['21', 'timesaving', 'computer', 'life', 'hacks', 'we', 'wish', 'we', 'learned', 'sooner']","['21', 'timesaving', 'computer', 'life', 'hack', 'we', 'wish', 'we', 'learned', 'sooner']",0,0,0.9,48,0
30 RECYCLING IDEAS TO SAVE YOUR MONEY,30 recycling ideas to save your money,730,822,537424,736,1,37,7,0,6,0,2,5.285714285714286,1,1,0.0,"['30', 'recycling', 'ideas', 'to', 'save', 'your', 'money']","['30', 'recycling', 'idea', 'to', 'save', 'your', 'money']",0,0,0.8571428571428571,29,0
29 COOL KITCHEN HACKS YOU HAVE TO TRY,29 cool kitchen hacks you have to try,730,694,2164367,2964,3,37,8,0,7,0,3,4.625,1,1,0.35,"['29', 'cool', 'kitchen', 'hacks', 'you', 'have', 'to', 'try']","['29', 'cool', 'kitchen', 'hack', 'you', 'have', 'to', 'try']",0,0,0.875,28,0
29 EASY WAYS TO SERVE FOOD LIKE A CHEF,29 easy ways to serve food like a chef,730,1140,1661761,2276,2,38,9,0,8,0,2,4.222222222222222,1,1,0.4333333333333333,"['29', 'easy', 'ways', 'to', 'serve', 'food', 'like', 'a', 'chef']","['29', 'easy', 'way', 'to', 'serve', 'food', 'like', 'a', 'chef']",0,0,0.8888888888888888,28,0
35 PHOTO TRICKS THAT WILL TAKE YOUR PICTURES TO THE NEXT LEVEL,35 photo tricks that will take your pictures to the next level,730,741,1323583,1813,2,62,12,0,11,0,5,5.166666666666667,1,1,0.0,"['35', 'photo', 'tricks', 'that', 'will', 'take', 'your', 'pictures', 'to', 'the', 'next', 'level']","['35', 'photo', 'trick', 'that', 'will', 'take', 'your', 'picture', 'to', 'the', 'next', 'level']",0,0,0.9166666666666666,49,0
25 BRILLIANT TIPS FOR EXTREME SITUATIONS,25 brilliant tips for extreme situations,730,900,749380,1026,1,40,6,0,5,0,1,6.666666666666667,1,1,0.3875,"['25', 'brilliant', 'tips', 'for', 'extreme', 'situations']","['25', 'brilliant', 'tip', 'for', 'extreme', 'situation']",0,0,0.8333333333333334,33,0
28 GADGET HACKS THAT ARE HARD TO BELIEVE,28 gadget hacks that are hard to believe,730,767,11367374,15571,4,40,8,0,7,0,3,5.0,1,1,-0.2916666666666667,"['28', 'gadget', 'hacks', 'that', 'are', 'hard', 'to', 'believe']","['28', 'gadget', 'hack', 'that', 'are', 'hard', 'to', 'believe']",0,0,0.875,31,0
32 LIFE-SAVING HACKS FOR ANY OCCASION,32 lifesaving hacks for any occasion,730,1020,363203,497,0,37,6,1,5,0,2,6.166666666666667,1,1,0.0,"['32', 'lifesaving', 'hacks', 'for', 'any', 'occasion']","['32', 'lifesaving', 'hack', 'for', 'any', 'occasion']",0,0,0.8333333333333334,29,0
22 LIFE HACKS TO LOOK BETTER IN PICTURES,22 life hacks to look better in pictures,730,750,380276,520,0,40,8,0,7,0,2,5.0,1,1,0.5,"['22', 'life', 'hacks', 'to', 'look', 'better', 'in', 'pictures']","['22', 'life', 'hack', 'to', 'look', 'better', 'in', 'picture']",0,0,0.875,31,0
27 CRAZY HACKS FOR GIRLS,27 crazy hacks for girls,730,616,20126677,27570,4,24,5,0,4,0,1,4.8,1,1,-0.6,"['27', 'crazy', 'hacks', 'for', 'girls']","['27', 'crazy', 'hack', 'for', 'girl']",0,0,0.8,18,0
23 MIND-BLOWING MAGIC TRICKS EVERYONE CAN DO,23 mindblowing magic tricks everyone can do,730,537,1795024,2458,2,44,7,1,6,0,2,6.285714285714286,1,1,0.5,"['23', 'mindblowing', 'magic', 'tricks', 'everyone', 'can', 'do']","['23', 'mindblowing', 'magic', 'trick', 'everyone', 'can', 'do']",0,0,0.8571428571428571,35,0
29 CLEVER HACKS FOR ANY OCCASION,29 clever hacks for any occasion,730,700,3971602,5440,3,32,6,0,5,0,2,5.333333333333333,1,1,0.1666666666666666,"['29', 'clever', 'hacks', 'for', 'any', 'occasion']","['29', 'clever', 'hack', 'for', 'any', 'occasion']",0,0,0.8333333333333334,25,0
19 BRILLIANT REPAIR AND DECOR HACKS FOR YOUR HOUSE,19 brilliant repair and decor hacks for your house,730,1080,7152461,9797,4,50,9,0,8,0,3,5.555555555555555,1,1,0.9,"['19', 'brilliant', 'repair', 'and', 'decor', 'hacks', 'for', 'your', 'house']","['19', 'brilliant', 'repair', 'and', 'decor', 'hack', 'for', 'your', 'house']",0,0,0.8888888888888888,40,0
26 PRICELESS HACKS FOR GIRLS,26 priceless hacks for girls,730,863,347553,476,0,28,5,0,4,0,1,5.6,1,1,1.0,"['26', 'priceless', 'hacks', 'for', 'girls']","['26', 'priceless', 'hack', 'for', 'girl']",0,0,0.8,22,0
24 GENIUS GADGET HACKS TO SAVE YOUR TIME AND MONEY,24 genius gadget hacks to save your time and money,730,624,665119,911,1,50,10,0,9,0,3,5.0,1,1,0.0,"['24', 'genius', 'gadget', 'hacks', 'to', 'save', 'your', 'time', 'and', 'money']","['24', 'genius', 'gadget', 'hack', 'to', 'save', 'your', 'time', 'and', 'money']",0,0,0.9,39,0
"40 LAST MINUTE NEW YEAR DIY IDEAS RECIPES, DECORATIONS AND GIFTS",40 last minute new year diy ideas recipes decorations and gifts,730,1920,4201791,5755,3,64,11,1,10,0,1,5.818181818181818,1,1,0.0681818181818181,"['40', 'last', 'minute', 'new', 'year', 'diy', 'ideas', 'recipes', 'decorations', 'and', 'gifts']","['40', 'last', 'minute', 'new', 'year', 'diy', 'idea', 'recipe', 'decoration', 'and', 'gift']",0,0,0.9090909090909091,51,0
21 CLEVER HACKS THAT WILL CHANGE YOUR LIFE,21 clever hacks that will change your life,730,766,11845750,16227,4,42,8,0,7,0,3,5.25,1,1,0.1666666666666666,"['21', 'clever', 'hacks', 'that', 'will', 'change', 'your', 'life']","['21', 'clever', 'hack', 'that', 'will', 'change', 'your', 'life']",0,0,0.875,33,0
21 HACKS TO MAKE YOU FASTER IN CLEANING,21 hacks to make you faster in cleaning,730,661,547951,750,1,39,8,0,7,0,3,4.875,1,1,0.0,"['21', 'hacks', 'to', 'make', 'you', 'faster', 'in', 'cleaning']","['21', 'hack', 'to', 'make', 'you', 'faster', 'in', 'cleaning']",0,0,0.875,30,0
23 LIFE HACKS TO MAKE YOU LOOK FLAWLESS,23 life hacks to make you look flawless,730,1140,3363769,4607,3,39,8,0,7,0,2,4.875,1,1,1.0,"['23', 'life', 'hacks', 'to', 'make', 'you', 'look', 'flawless']","['23', 'life', 'hack', 'to', 'make', 'you', 'look', 'flawless']",0,0,0.875,30,0
23 SWEET DESSERT IDEAS,23 sweet dessert ideas,730,900,846228,1159,1,22,4,0,3,0,0,5.5,1,1,0.35,"['23', 'sweet', 'dessert', 'ideas']","['23', 'sweet', 'dessert', 'idea']",0,0,0.75,17,0
15 INTERESTING HACKS FOR YOUR SMARTPHONE,15 interesting hacks for your smartphone,730,518,2887271,3955,3,40,6,0,5,0,2,6.666666666666667,1,1,0.5,"['15', 'interesting', 'hacks', 'for', 'your', 'smartphone']","['15', 'interesting', 'hack', 'for', 'your', 'smartphone']",0,0,0.8333333333333334,33,0
20 CREATIVE LIFE HACKS FOR EVERY OCCASION,20 creative life hacks for every occasion,730,900,333490,456,0,41,7,0,6,0,1,5.857142857142857,1,1,0.5,"['20', 'creative', 'life', 'hacks', 'for', 'every', 'occasion']","['20', 'creative', 'life', 'hack', 'for', 'every', 'occasion']",0,0,0.8571428571428571,33,0
22 WEIRD LIFE HACKS THAT SURPRISINGLY WORK,22 weird life hacks that surprisingly work,730,705,1759046,2409,2,42,7,0,6,0,1,6.0,1,1,0.0999999999999999,"['22', 'weird', 'life', 'hacks', 'that', 'surprisingly', 'work']","['22', 'weird', 'life', 'hack', 'that', 'surprisingly', 'work']",0,0,0.8571428571428571,34,0
29 COLORFUL HACKS YOU'VE ALWAYS WANTED TO SEE,29 colorful hacks youve always wanted to see,730,832,649554,889,1,45,8,1,7,0,2,5.625,1,1,0.3,"['29', 'colorful', 'hacks', 'youve', 'always', 'wanted', 'to', 'see']","['29', 'colorful', 'hack', 'youve', 'always', 'wanted', 'to', 'see']",0,0,0.875,35,0
26 CHEAP AND GENIUS DIY DECOR IDEAS TO MAKE IN A MINUTE,26 cheap and genius diy decor ideas to make in a minute,730,1260,3366364,4611,3,55,12,0,11,0,4,4.583333333333333,1,1,0.4,"['26', 'cheap', 'and', 'genius', 'diy', 'decor', 'ideas', 'to', 'make', 'in', 'a', 'minute']","['26', 'cheap', 'and', 'genius', 'diy', 'decor', 'idea', 'to', 'make', 'in', 'a', 'minute']",0,0,0.9166666666666666,42,0
22 GIRLY TRICKS FOR A PERFECT LOOK,22 girly tricks for a perfect look,730,782,543163,744,1,34,7,0,6,0,2,4.857142857142857,1,1,1.0,"['22', 'girly', 'tricks', 'for', 'a', 'perfect', 'look']","['22', 'girly', 'trick', 'for', 'a', 'perfect', 'look']",0,0,0.8571428571428571,26,0
26 LOVELY DIY POP UP CARDS,26 lovely diy pop up cards,730,1200,4821773,6605,3,26,6,0,5,0,1,4.333333333333333,1,1,0.5,"['26', 'lovely', 'diy', 'pop', 'up', 'cards']","['26', 'lovely', 'diy', 'pop', 'up', 'card']",0,0,0.8333333333333334,19,0
22 AMAZING HACKS WITH FOOD TO MAKE YOU SMILE,22 amazing hacks with food to make you smile,730,900,7800614,10685,4,44,9,0,8,0,3,4.888888888888889,1,1,0.45,"['22', 'amazing', 'hacks', 'with', 'food', 'to', 'make', 'you', 'smile']","['22', 'amazing', 'hack', 'with', 'food', 'to', 'make', 'you', 'smile']",0,0,0.8888888888888888,34,0
24 COOL SCHOOL HACKS EVERY STUDENT SHOULD KNOW,24 cool school hacks every student should know,730,824,6065706,8309,4,46,8,0,7,0,1,5.75,1,1,0.35,"['24', 'cool', 'school', 'hacks', 'every', 'student', 'should', 'know']","['24', 'cool', 'school', 'hack', 'every', 'student', 'should', 'know']",0,0,0.875,37,0
23 FUN WAYS TO FOLD THE PERFECT HOLIDAY NAPKIN,23 fun ways to fold the perfect holiday napkin,730,625,809195,1108,1,46,9,0,8,0,2,5.111111111111111,1,1,0.65,"['23', 'fun', 'ways', 'to', 'fold', 'the', 'perfect', 'holiday', 'napkin']","['23', 'fun', 'way', 'to', 'fold', 'the', 'perfect', 'holiday', 'napkin']",0,0,0.8888888888888888,36,0
23 GAME-CHANGING BEAUTY HACKS TO SIMPLIFY YOUR LIFE,23 gamechanging beauty hacks to simplify your life,730,1020,446430,611,0,51,8,1,7,0,2,6.375,1,1,0.0,"['23', 'gamechanging', 'beauty', 'hacks', 'to', 'simplify', 'your', 'life']","['23', 'gamechanging', 'beauty', 'hack', 'to', 'simplify', 'your', 'life']",0,0,0.875,41,0
22 GENIUS DIY PHONE HACKS YOU MUST TRY,22 genius diy phone hacks you must try,730,807,649262,889,1,38,8,0,7,0,1,4.75,1,1,0.0,"['22', 'genius', 'diy', 'phone', 'hacks', 'you', 'must', 'try']","['22', 'genius', 'diy', 'phone', 'hack', 'you', 'must', 'try']",0,0,0.875,29,0
25 CLEVER LIFE HACKS FOR ANY KIND OF TROUBLE,25 clever life hacks for any kind of trouble,730,717,1510507,2069,2,44,9,0,8,0,3,4.888888888888889,1,1,0.1888888888888888,"['25', 'clever', 'life', 'hacks', 'for', 'any', 'kind', 'of', 'trouble']","['25', 'clever', 'life', 'hack', 'for', 'any', 'kind', 'of', 'trouble']",0,0,0.8888888888888888,34,0
20 BODY HACKS TO MAKE YOUR LIFE SIMPLER,20 body hacks to make your life simpler,730,872,1099469,1506,2,39,8,0,7,0,2,4.875,1,1,0.0,"['20', 'body', 'hacks', 'to', 'make', 'your', 'life', 'simpler']","['20', 'body', 'hack', 'to', 'make', 'your', 'life', 'simpler']",0,0,0.875,30,0
25 BEAUTY TRICKS WITH TOOTHPASTE THAT WILL MAKE YOU SAY WOW,25 beauty tricks with toothpaste that will make you say wow,730,713,18670731,25576,4,59,11,0,10,0,4,5.363636363636363,1,1,0.1,"['25', 'beauty', 'tricks', 'with', 'toothpaste', 'that', 'will', 'make', 'you', 'say', 'wow']","['25', 'beauty', 'trick', 'with', 'toothpaste', 'that', 'will', 'make', 'you', 'say', 'wow']",0,0,0.9090909090909091,47,0
23 GENIUS CHRISTMAS TREE HACKS,23 genius christmas tree hacks,730,844,12802844,17538,4,30,5,0,4,0,0,6.0,1,1,0.0,"['23', 'genius', 'christmas', 'tree', 'hacks']","['23', 'genius', 'christmas', 'tree', 'hack']",0,0,0.8,24,0
22 AWESOME LIFE HACKS TO MAKE YOUR DAY BETTER,22 awesome life hacks to make your day better,730,717,8787017,12037,4,45,9,0,8,0,2,5.0,1,1,0.75,"['22', 'awesome', 'life', 'hacks', 'to', 'make', 'your', 'day', 'better']","['22', 'awesome', 'life', 'hack', 'to', 'make', 'your', 'day', 'better']",0,0,0.8888888888888888,35,0
20 FOODS YOU SHOULD STOP EATING NOW,20 foods you should stop eating now,730,866,342198,468,0,35,7,0,6,0,3,5.0,1,1,0.0,"['20', 'foods', 'you', 'should', 'stop', 'eating', 'now']","['20', 'food', 'you', 'should', 'stop', 'eating', 'now']",0,0,0.8571428571428571,27,0
23 EASY EXPERIMENTS YOU CAN DO RIGHT NOW,23 easy experiments you can do right now,730,852,574254,786,1,40,8,0,7,0,4,5.0,1,1,0.3595238095238095,"['23', 'easy', 'experiments', 'you', 'can', 'do', 'right', 'now']","['23', 'easy', 'experiment', 'you', 'can', 'do', 'right', 'now']",0,0,0.875,31,0
30 ULTIMATE GLUE GUN HACKS FOR THE WHOLE FAMILY,30 ultimate glue gun hacks for the whole family,730,736,7667334,10503,4,47,9,0,8,0,2,5.222222222222222,1,1,0.1,"['30', 'ultimate', 'glue', 'gun', 'hacks', 'for', 'the', 'whole', 'family']","['30', 'ultimate', 'glue', 'gun', 'hack', 'for', 'the', 'whole', 'family']",0,0,0.8888888888888888,37,0
24 CRAZY DIY IDEAS MAGNETS || EASY HOME EXPERIMENT,24 crazy diy ideas magnets easy home experiment,730,677,3550688,4863,3,50,9,2,7,0,0,5.555555555555555,1,1,-0.0833333333333333,"['24', 'crazy', 'diy', 'ideas', 'magnets', 'easy', 'home', 'experiment']","['24', 'crazy', 'diy', 'idea', 'magnet', 'easy', 'home', 'experiment']",0,0,0.7777777777777778,38,0
22 UNBELIEVABLE TOOTHPASTE HACKS,22 unbelievable toothpaste hacks,730,660,343333,470,0,32,4,0,3,0,0,8.0,1,1,-0.25,"['22', 'unbelievable', 'toothpaste', 'hacks']","['22', 'unbelievable', 'toothpaste', 'hack']",0,0,0.75,27,0
22 LIFE SAVING HACKS YOU DIDN’T KNOW YOU NEEDED,22 life saving hacks you didnt know you needed,730,729,504813,691,1,47,9,0,8,0,2,5.222222222222222,1,1,0.0,"['22', 'life', 'saving', 'hacks', 'you', 'didnt', 'know', 'you', 'needed']","['22', 'life', 'saving', 'hack', 'you', 'didnt', 'know', 'you', 'needed']",0,0,0.8888888888888888,36,0
35 FLAWLESS SKINCARE HACKS THAT WILL MAKE YOU SHINE,35 flawless skincare hacks that will make you shine,730,857,890003,1219,1,51,9,0,8,0,3,5.666666666666667,1,1,1.0,"['35', 'flawless', 'skincare', 'hacks', 'that', 'will', 'make', 'you', 'shine']","['35', 'flawless', 'skincare', 'hack', 'that', 'will', 'make', 'you', 'shine']",0,0,0.8888888888888888,41,0
21 WONDERFUL DIYS WITH CRAYONS,21 wonderful diys with crayons,730,496,15392891,21086,4,30,5,0,4,0,1,6.0,1,1,1.0,"['21', 'wonderful', 'diys', 'with', 'crayons']","['21', 'wonderful', 'diys', 'with', 'crayon']",0,0,0.8,24,0
25 LAUNDRY MISTAKES YOU MAKE,25 laundry mistakes you make,730,490,610431,836,1,28,5,0,4,0,1,5.6,1,1,0.0,"['25', 'laundry', 'mistakes', 'you', 'make']","['25', 'laundry', 'mistake', 'you', 'make']",0,0,0.8,22,0
26 CRAZY SCHOOL HACKS AND IDEAS,26 crazy school hacks and ideas,730,827,1498502,2052,2,31,6,0,5,0,1,5.166666666666667,1,1,-0.6,"['26', 'crazy', 'school', 'hacks', 'and', 'ideas']","['26', 'crazy', 'school', 'hack', 'and', 'idea']",0,0,0.8333333333333334,24,0
27 AWESOME CRAFTING HACKS YOU CAN MAKE UNDER 5 MINUTES,27 awesome crafting hacks you can make under 5 minutes,730,1080,5391305,7385,3,54,10,0,8,0,3,5.4,1,1,1.0,"['27', 'awesome', 'crafting', 'hacks', 'you', 'can', 'make', 'under', '5', 'minutes']","['27', 'awesome', 'crafting', 'hack', 'you', 'can', 'make', 'under', '5', 'minute']",0,0,0.8,42,0
HOHOHO 100 MAGICAL CHRISTMAS CRAFTS COMPILATION,hohoho 100 magical christmas crafts compilation,730,2520,1457189,1996,2,47,6,0,5,0,0,7.833333333333333,1,0,0.5,"['hohoho', '100', 'magical', 'christmas', 'crafts', 'compilation']","['hohoho', '100', 'magical', 'christmas', 'craft', 'compilation']",0,0,0.8333333333333334,39,0
26 CHEAP AND BRILLIANT HOME HACKS,26 cheap and brilliant home hacks,730,696,7011839,9605,4,33,6,0,5,0,1,5.5,1,1,0.65,"['26', 'cheap', 'and', 'brilliant', 'home', 'hacks']","['26', 'cheap', 'and', 'brilliant', 'home', 'hack']",0,0,0.8333333333333334,26,0
23 COOKING DIYs YOU'VE NEVER DREAMT OF,23 cooking diys youve never dreamt of,730,709,424556,581,0,38,7,1,5,0,2,5.428571428571429,1,1,0.0,"['23', 'cooking', 'diys', 'youve', 'never', 'dreamt', 'of']","['23', 'cooking', 'diys', 'youve', 'never', 'dreamt', 'of']",0,0,0.7142857142857143,28,0
16 AWESOME AND SIMPLE COOKING HACKS,16 awesome and simple cooking hacks,730,799,694056,950,1,35,6,0,5,0,1,5.833333333333333,1,1,0.5,"['16', 'awesome', 'and', 'simple', 'cooking', 'hacks']","['16', 'awesome', 'and', 'simple', 'cooking', 'hack']",0,0,0.8333333333333334,28,0
26 CRAFTING LIFE HACKS,26 crafting life hacks,730,1500,19102996,26168,4,22,4,0,3,0,0,5.5,1,1,0.0,"['26', 'crafting', 'life', 'hacks']","['26', 'crafting', 'life', 'hack']",0,0,0.75,17,0
24 LIFE HACKS FOR FRUITS,24 life hacks for fruits,730,1020,2697193,3694,3,24,5,0,4,0,1,4.8,1,1,0.0,"['24', 'life', 'hacks', 'for', 'fruits']","['24', 'life', 'hack', 'for', 'fruit']",0,0,0.8,18,0
33 FUN AND EASY PAPER CARDS TO SURPRISE YOUR FRIENDS,33 fun and easy paper cards to surprise your friends,730,1500,1302341,1784,2,52,10,0,9,0,3,5.2,1,1,0.3666666666666667,"['33', 'fun', 'and', 'easy', 'paper', 'cards', 'to', 'surprise', 'your', 'friends']","['33', 'fun', 'and', 'easy', 'paper', 'card', 'to', 'surprise', 'your', 'friend']",0,0,0.9,41,0
26 EASY HOUSEHOLD TIPS YOU'VE NEVER THOUGHT ABOUT,26 easy household tips youve never thought about,730,900,4015896,5501,3,49,8,1,7,0,2,6.125,1,1,0.4333333333333333,"['26', 'easy', 'household', 'tips', 'youve', 'never', 'thought', 'about']","['26', 'easy', 'household', 'tip', 'youve', 'never', 'thought', 'about']",0,0,0.875,39,0
HOHOHO 100 MAGICAL CHRISTMAS CRAFTS COMPILATION,hohoho 100 magical christmas crafts compilation,730,239,560973,768,1,47,6,0,5,0,0,7.833333333333333,1,0,0.5,"['hohoho', '100', 'magical', 'christmas', 'crafts', 'compilation']","['hohoho', '100', 'magical', 'christmas', 'craft', 'compilation']",0,0,0.8333333333333334,39,0
